SYSTEEM,JAAR_MAAND,PROVINCIENAAM,PLEEGGEMEENTE,PAALGEGEVENS,OMSCHRIJVING_FEITGROEP,INSTROOM,FLEX
WAHV ,2024 01,Drenthe,Assen,3607 Assen vaart zuidzijde thv kazerne,Snelheid,367
WAHV ,2024 04,Noord-Brabant,Helmond,6321 Helmond oostende kruising kanaaldijk noord-oost,Snelheid,50
WAHV ,2024 04,Noord-Brabant,Helmond,6321 Helmond oostende kruising kanaaldijk noord-oost,Verkeerslicht,11
WAHV ,2024 04,Noord-Brabant,Helmond,6322 Helmond kanaaldijk noord west kruising julianalaan,Snelheid,16
WAHV ,2024 04,Noord-Brabant,Helmond,6322 Helmond kanaaldijk noord west kruising julianalaan,Verkeerslicht,13
WAHV ,2024 04,Noord-Brabant,Helmond,6323 Helmond wethouder van wellaan kruising bakelsedijk,Snelheid,22
WAHV ,2024 04,Noord-Brabant,Helmond,6323 Helmond wethouder van wellaan kruising bakelsedijk,Verkeerslicht,2
WAHV ,2024 04,Noord-Brabant,Helmond,6337 Helmond n270 europaweg kruising brandevoortse dreef,Snelheid,734
WAHV ,2024 04,Noord-Brabant,Helmond,6337 Helmond n270 europaweg kruising brandevoortse dreef,Verkeerslicht,23
WAHV ,2024 04,Noord-Brabant,Helmond,6338 Helmond n270 europaweg kruising schootense dreef,Snelheid,327
WAHV ,2024 04,Noord-Brabant,Helmond,6338 Helmond n270 europaweg kruising schootense dreef,Verkeerslicht,8
WAHV ,2024 04,Noord-Brabant,Helmond,6339 Helmond n270 europaweg kruising hortsedijk richting deurne,Snelheid,708
WAHV ,2024 04,Noord-Brabant,Helmond,6339 Helmond n270 europaweg kruising hortsedijk richting deurne,Verkeerslicht,17
WAHV ,2024 04,Noord-Brabant,Helmond,6340 Helmond n270 europaweg kruising hortsedijk,Snelheid,1626
WAHV ,2024 04,Noord-Brabant,Helmond,6340 Helmond n270 europaweg kruising hortsedijk,Verkeerslicht,4
WAHV ,2024 04,Noord-Brabant,Helmond,6341 Helmond n270 kasteel traverse kruising stationsstraat,Snelheid,311
WAHV ,2024 04,Noord-Brabant,Helmond,6341 Helmond n270 kasteel traverse kruising stationsstraat,Verkeerslicht,11
WAHV ,2024 04,Noord-Brabant,Helmond,6342 Helmond n270 kasteel traverse kruising zuidende,Snelheid,285
WAHV ,2024 04,Noord-Brabant,Helmond,6342 Helmond n270 kasteel traverse kruising zuidende,Verkeerslicht,4
WAHV ,2024 04,Noord-Brabant,Helmond,6343 Helmond n270 deurneseweg kruising rivierensingel,Snelheid,68
WAHV ,2024 04,Noord-Brabant,Helmond,6343 Helmond n270 deurneseweg kruising rivierensingel,Verkeerslicht,7
WAHV ,2024 04,Noord-Brabant,Helmond,6347 Helmond kanaaldijk zuid-west kruising engelseweg,Snelheid,34
WAHV ,2024 04,Noord-Brabant,Helmond,6347 Helmond kanaaldijk zuid-west kruising engelseweg,Verkeerslicht,27
WAHV ,2024 04,Noord-Brabant,Helmond,6348 Helmond heeklaan kruising kanaaldijk zuid-west,Snelheid,78
WAHV ,2024 04,Noord-Brabant,Helmond,6348 Helmond heeklaan kruising kanaaldijk zuid-west,Verkeerslicht,4
WAHV ,2024 04,Noord-Brabant,Maashorst,4624 Maashorst rondweg thv huisnummer 5,Snelheid,1,True
WAHV ,2024 04,Noord-Brabant,Meierijstad,4605 Meierijstad n637 rooiseweg thv huisnummer 17,Snelheid,38,True
WAHV ,2024 04,Noord-Brabant,Meierijstad,6351 Meierijstad veghelsedijk thv hmp 4.0,Snelheid,1974
WAHV ,2024 04,Noord-Brabant,Nuenen. Gerwen en Nederwetten,3175 Nuenen. Gerwen en Nederwetten smits van oyenlaan kruising vincent van goghstraat,Snelheid,99
WAHV ,2024 04,Noord-Brabant,Nuenen. Gerwen en Nederwetten,3175 Nuenen. Gerwen en Nederwetten smits van oyenlaan kruising vincent van goghstraat,Verkeerslicht,8
WAHV ,2024 04,Noord-Brabant,Oisterwijk,3711 Oisterwijk n65 rijksweg thv hmp 13.4 richting tilburg,Snelheid,270
WAHV ,2024 04,Noord-Brabant,Oisterwijk,3712 Oisterwijk n65 rijksweg thv hmp 13.4 richting den bosch,Snelheid,277
WAHV ,2024 04,Noord-Brabant,Oosterhout,4621 Oosterhout beneluxweg thv huisnummer 85,Snelheid,9,True
WAHV ,2024 04,Noord-Brabant,Oss,6336 Oss hertogin johannasingel kruising kromstraat richting witte hoef,Snelheid,18
WAHV ,2024 04,Noord-Brabant,Oss,6336 Oss hertogin johannasingel kruising kromstraat richting witte hoef,Verkeerslicht,11
WAHV ,2024 04,Noord-Brabant,Roosendaal,3338 Roosendaal van beethovenlaan kruising strausslaan richting a58,Snelheid,506
WAHV ,2024 04,Noord-Brabant,Roosendaal,3338 Roosendaal van beethovenlaan kruising strausslaan richting a58,Verkeerslicht,124
WAHV ,2024 04,Noord-Brabant,Roosendaal,3340 Roosendaal burg. freijterslaan kruising jan vermeerlaan richting centrum,Snelheid,195
WAHV ,2024 04,Noord-Brabant,Roosendaal,3340 Roosendaal burg. freijterslaan kruising jan vermeerlaan richting centrum,Verkeerslicht,119
WAHV ,2024 04,Noord-Brabant,Roosendaal,3341 Roosendaal burg. freijterslaan kruising jan vermeerlaan richting a17,Snelheid,101
WAHV ,2024 04,Noord-Brabant,Roosendaal,3341 Roosendaal burg. freijterslaan kruising jan vermeerlaan richting a17,Verkeerslicht,29
WAHV ,2024 04,Noord-Brabant,Roosendaal,4323 Roosendaal burgemeester schneiderlaan nabij kruising bovendonk,Snelheid,2827,True
WAHV ,2024 04,Noord-Brabant,Tilburg,3026 Tilburg ringbaan west kruising hart van brabantlaan,Snelheid,403
WAHV ,2024 04,Noord-Brabant,Tilburg,3026 Tilburg ringbaan west kruising hart van brabantlaan,Verkeerslicht,33
WAHV ,2024 04,Noord-Brabant,Tilburg,3027 Tilburg ringbaan west kruising professor cobbenhagen,Snelheid,346
WAHV ,2024 04,Noord-Brabant,Tilburg,3027 Tilburg ringbaan west kruising professor cobbenhagen,Verkeerslicht,28
WAHV ,2024 04,Noord-Brabant,Tilburg,3028 Tilburg ringbaan west kruising wandelboslaan,Snelheid,239
WAHV ,2024 04,Noord-Brabant,Tilburg,3028 Tilburg ringbaan west kruising wandelboslaan,Verkeerslicht,43
WAHV ,2024 04,Noord-Brabant,Tilburg,3029 Tilburg ringbaan west kruising kwaadeindstraat,Snelheid,437
WAHV ,2024 04,Noord-Brabant,Tilburg,3029 Tilburg ringbaan west kruising kwaadeindstraat,Verkeerslicht,47
WAHV ,2024 04,Noord-Brabant,Tilburg,3074 Tilburg ringbaan oost kruising caspar houbenstraat,Snelheid,1064
WAHV ,2024 04,Noord-Brabant,Tilburg,3074 Tilburg ringbaan oost kruising caspar houbenstraat,Verkeerslicht,18
WAHV ,2024 04,Noord-Brabant,Tilburg,3122 Tilburg heikantlaan kruising telemannpad,Snelheid,231
WAHV ,2024 04,Noord-Brabant,Tilburg,3122 Tilburg heikantlaan kruising telemannpad,Verkeerslicht,18
WAHV ,2024 04,Noord-Brabant,Tilburg,3123 Tilburg heikantlaan kruising bachpad,Snelheid,499
WAHV ,2024 04,Noord-Brabant,Tilburg,3123 Tilburg heikantlaan kruising bachpad,Verkeerslicht,9
WAHV ,2024 04,Noord-Brabant,Tilburg,3494 Tilburg n282 bredaseweg kruising zwartvenseweg,Snelheid,71
WAHV ,2024 04,Noord-Brabant,Tilburg,3494 Tilburg n282 bredaseweg kruising zwartvenseweg,Verkeerslicht,15
WAHV ,2024 04,Noord-Brabant,Tilburg,3495 Tilburg ringbaan west kruising bredaseweg,Snelheid,230
WAHV ,2024 04,Noord-Brabant,Tilburg,3495 Tilburg ringbaan west kruising bredaseweg,Verkeerslicht,62
WAHV ,2024 04,Noord-Brabant,Tilburg,3701 Tilburg n65 bosscheweg thv hmp 16.4 ri den bosch,Snelheid,518
WAHV ,2024 04,Noord-Brabant,Tilburg,3705 Tilburg n65 rijksweg thv hmp 14.9 richting den bosch,Snelheid,436
WAHV ,2024 04,Noord-Brabant,Tilburg,3706 Tilburg n65 rijksweg thv hmp 14.9 richting tilburg,Snelheid,173
WAHV ,2024 04,Noord-Brabant,Tilburg,4300 Tilburg ringbaan zuid thv huisnummer 301,Snelheid,563,True
WAHV ,2024 04,Noord-Brabant,Tilburg,4304 Tilburg n261 burgemeester bechtweg thv hmp 6.0,Snelheid,509,True
WAHV ,2024 04,Noord-Brabant,Vught,3036 Vught n65 helvoirtseweg thv hmp 7.0,Snelheid,367
WAHV ,2024 04,Noord-Brabant,Vught,3714 Vught n65 rijksweg thv hmp 10.3 richting tilburg,Snelheid,431
WAHV ,2024 04,Noord-Brabant,Vught,3715 Vught n65 helvoirtseweg thv hmp 5.0 richting tilburg,Snelheid,551
WAHV ,2024 04,Noord-Holland,Aalsmeer,3569 Aalsmeer burgemeester brouwerweg (n201) kruising legmeerdijk (n231),Snelheid,26
WAHV ,2024 04,Noord-Holland,Aalsmeer,3569 Aalsmeer burgemeester brouwerweg (n201) kruising legmeerdijk (n231),Verkeerslicht,29
WAHV ,2024 04,Noord-Holland,Alkmaar,3307 Alkmaar n9 heilooër tolweg kruising kennemerstraatweg richting egmond,Verkeerslicht,35
WAHV ,2024 04,Noord-Holland,Alkmaar,3310 Alkmaar n9 heilooã«r tolweg kruising kennemerstraatweg richting haarlem,Verkeerslicht,3
WAHV ,2024 04,Noord-Holland,Alkmaar,3310 Alkmaar n9 heilooër tolweg kruising kennemerstraatweg richting haarlem,Snelheid,112
WAHV ,2024 04,Noord-Holland,Alkmaar,3310 Alkmaar n9 heilooër tolweg kruising kennemerstraatweg richting haarlem,Verkeerslicht,56
WAHV ,2024 04,Noord-Holland,Alkmaar,3824 Alkmaar n9 martin luther kingweg kruising huiswaarderweg,Snelheid,659
WAHV ,2024 04,Noord-Holland,Alkmaar,3824 Alkmaar n9 martin luther kingweg kruising huiswaarderweg,Verkeerslicht,48
WAHV ,2024 04,Noord-Holland,Alkmaar,3825 Alkmaar n9 steve bikoweg kruising huiswaarderweg,Snelheid,850
WAHV ,2024 04,Noord-Holland,Alkmaar,3825 Alkmaar n9 steve bikoweg kruising huiswaarderweg,Verkeerslicht,79
WAHV ,2024 04,Noord-Holland,Alkmaar,3975 Alkmaar vondelstraat thv lichtmast 12,Snelheid,235,True
WAHV ,2024 04,Noord-Holland,Alkmaar,3980 Alkmaar n242 provincialeweg thv hmp 41.5,Snelheid,8,True
WAHV ,2024 04,Noord-Holland,Amstelveen,3570 Amstelveen legmeerdijk (n231) kruising provincialeweg (n201),Snelheid,193
WAHV ,2024 04,Noord-Holland,Amstelveen,3570 Amstelveen legmeerdijk (n231) kruising provincialeweg (n201),Verkeerslicht,10
WAHV ,2024 04,Noord-Holland,Amsterdam,3210 Amsterdam s102 basisweg kruising radarweg,Snelheid,360
WAHV ,2024 04,Noord-Holland,Amsterdam,3210 Amsterdam s102 basisweg kruising radarweg,Verkeerslicht,31
WAHV ,2024 04,Noord-Holland,Amsterdam,3211 Amsterdam s112 wibautstraat kruising president steynstraat,Snelheid,343
WAHV ,2024 04,Noord-Holland,Amsterdam,3211 Amsterdam s112 wibautstraat kruising president steynstraat,Verkeerslicht,74
WAHV ,2024 04,Noord-Holland,Amsterdam,3212 Amsterdam s100 stadhouderskade kruising westeinde,Verkeerslicht,87
WAHV ,2024 04,Noord-Holland,Amsterdam,3311 Amsterdam s114 ijburglaan kruising zuiderzeeweg,Snelheid,278
WAHV ,2024 04,Noord-Holland,Amsterdam,3311 Amsterdam s114 ijburglaan kruising zuiderzeeweg,Verkeerslicht,44
WAHV ,2024 04,Noord-Holland,Amsterdam,3312 Amsterdam s114 piet heintunnel kruising zuiderzeeweg,Snelheid,681
WAHV ,2024 04,Noord-Holland,Amsterdam,3312 Amsterdam s114 piet heintunnel kruising zuiderzeeweg,Verkeerslicht,64
WAHV ,2024 04,Noord-Holland,Amsterdam,3325 Amsterdam s100 stadhouderskade kruising leidseplein richting nassaukade,Verkeerslicht,187
WAHV ,2024 04,Noord-Holland,Amsterdam,3326 Amsterdam s100 stadhouderskade kruising ferdinand bolstraat ri. mauritskade,Verkeerslicht,207
WAHV ,2024 04,Noord-Holland,Amsterdam,3327 Amsterdam s100 stadhouderskade kruising weteringlaan richting nassaukade,Verkeerslicht,118
WAHV ,2024 04,Noord-Holland,Amsterdam,3434 Amsterdam n247 nieuwe leeuwarderweg kruising toerit a10,Snelheid,426
WAHV ,2024 04,Noord-Holland,Amsterdam,3434 Amsterdam n247 nieuwe leeuwarderweg kruising toerit a10,Verkeerslicht,15
WAHV ,2024 04,Noord-Holland,Amsterdam,3435 Amsterdam s106 afrit a10 kruising cornelis lelylaan,Snelheid,23
WAHV ,2024 04,Noord-Holland,Amsterdam,3435 Amsterdam s106 afrit a10 kruising cornelis lelylaan,Verkeerslicht,96
WAHV ,2024 04,Noord-Holland,Bloemendaal,3972 Bloemendaal n208 rijksstraatweg thv huisnummer 89,Snelheid,303,True
WAHV ,2024 04,Noord-Holland,Den Helder,3639 Den Helder lange vliet thv perceel 8,Snelheid,230
WAHV ,2024 04,Noord-Holland,Den Helder,3640 Den Helder nieuwe weg thv perceel 30,Snelheid,145
WAHV ,2024 04,Noord-Holland,Haarlem,3070 Haarlem n205 fonteinlaan thv perceel 1,Snelheid,885
WAHV ,2024 04,Noord-Holland,Haarlem,3071 Haarlem n205 dreef thv perceel 46,Snelheid,622
WAHV ,2024 04,Noord-Holland,Haarlem,3201 Haarlem n208 delftlaan kruising kleverlaan,Snelheid,46
WAHV ,2024 04,Noord-Holland,Haarlem,3201 Haarlem n208 delftlaan kruising kleverlaan,Verkeerslicht,9
WAHV ,2024 04,Noord-Holland,Haarlem,3202 Haarlem n208 delftlaan kruising pim mulierlaan,Snelheid,124
WAHV ,2024 04,Noord-Holland,Haarlem,3202 Haarlem n208 delftlaan kruising pim mulierlaan,Verkeerslicht,13
WAHV ,2024 04,Noord-Holland,Haarlem,3203 Haarlem n208 westelijke randweg kruising kleverlaan,Snelheid,77
WAHV ,2024 04,Noord-Holland,Haarlem,3203 Haarlem n208 westelijke randweg kruising kleverlaan,Verkeerslicht,1
WAHV ,2024 04,Noord-Holland,Haarlem,3206 Haarlem n208 westelijke randweg kruising zijlweg richting heemstede,Snelheid,113
WAHV ,2024 04,Noord-Holland,Haarlem,3206 Haarlem n208 westelijke randweg kruising zijlweg richting heemstede,Verkeerslicht,9
WAHV ,2024 04,Noord-Holland,Haarlem,3208 Haarlem n208 westelijke randweg kruising zijlweg richting ijmuiden,Snelheid,106
WAHV ,2024 04,Noord-Holland,Haarlem,3208 Haarlem n208 westelijke randweg kruising zijlweg richting ijmuiden,Verkeerslicht,8
WAHV ,2024 04,Noord-Holland,Haarlem,3430 Haarlem n208 westelijke randweg kruising leidsevaartweg richting heemstede,Snelheid,55
WAHV ,2024 04,Noord-Holland,Haarlem,3430 Haarlem n208 westelijke randweg kruising leidsevaartweg richting heemstede,Verkeerslicht,9
WAHV ,2024 04,Noord-Holland,Haarlem,3431 Haarlem n208 westelijke randweg kruising leidsevaartweg richting bloemendaal,Snelheid,27
WAHV ,2024 04,Noord-Holland,Haarlem,3431 Haarlem n208 westelijke randweg kruising leidsevaartweg richting bloemendaal,Verkeerslicht,2
WAHV ,2024 04,Noord-Holland,Haarlem,3432 Haarlem n208 delftlaan kruising orionweg,Snelheid,102
WAHV ,2024 04,Noord-Holland,Haarlem,3432 Haarlem n208 delftlaan kruising orionweg,Verkeerslicht,1
WAHV ,2024 04,Noord-Holland,Haarlem,3834 Haarlem n205 schipholweg kruising amerikaweg,Snelheid,793
WAHV ,2024 04,Noord-Holland,Haarlem,3834 Haarlem n205 schipholweg kruising amerikaweg,Verkeerslicht,131
WAHV ,2024 04,Noord-Holland,Haarlem,3908 Haarlem prins bernhardlaan kruising n205 schipholweg,Snelheid,157
WAHV ,2024 04,Noord-Holland,Haarlem,3908 Haarlem prins bernhardlaan kruising n205 schipholweg,Verkeerslicht,52
WAHV ,2024 04,Noord-Holland,Haarlem,3977 Haarlem rijksstraatweg thv huisnummer 378c,Snelheid,37,True
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3345 Haarlemmermeer van heuven goedhartlaan kruising altenburg,Snelheid,188
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3345 Haarlemmermeer van heuven goedhartlaan kruising altenburg,Verkeerslicht,9
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3346 Haarlemmermeer van heuven goedhartlaan kruising asserweg,Snelheid,214
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3346 Haarlemmermeer van heuven goedhartlaan kruising asserweg,Verkeerslicht,23
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3642 Haarlemmermeer lijnderdijk thv perceel 216,Snelheid,151
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3643 Haarlemmermeer hillegommerdijk thv perceel 88,Snelheid,123
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3644 Haarlemmermeer aalsmeerderdijk thv perceel 592,Snelheid,50
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3645 Haarlemmermeer aalsmeerderdijk thv perceel 476,Snelheid,169
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3646 Haarlemmermeer leimuiderdijk thv perceel 64,Snelheid,66
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3647 Haarlemmermeer n232 schipholweg thv hmp 21.8,Snelheid,735
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3648 Haarlemmermeer hillegommerdijk thv kruising spieringweg,Snelheid,153
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3747 Haarlemmermeer bennebroekerdijk thv perceel 29,Snelheid,114
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3833 Haarlemmermeer n201 kruisweg kruising leenderbos,Snelheid,49
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3833 Haarlemmermeer n201 kruisweg kruising leenderbos,Verkeerslicht,100
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3886 Haarlemmermeer n200 haarlemmerweg kruising oranje nassaustraat,Snelheid,309
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3886 Haarlemmermeer n200 haarlemmerweg kruising oranje nassaustraat,Verkeerslicht,53
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3887 Haarlemmermeer n200 haarlemmerweg kruising dubbele buurt,Snelheid,315
WAHV ,2024 04,Noord-Holland,Haarlemmermeer,3887 Haarlemmermeer n200 haarlemmerweg kruising dubbele buurt,Verkeerslicht,52
WAHV ,2024 04,Noord-Holland,Heemstede,3019 Heemstede n201 heemsteedse dreef thv perceel 81,Snelheid,695
WAHV ,2024 04,Noord-Holland,Heemstede,3020 Heemstede n201 cruquiusweg thv perceel 1,Snelheid,232
WAHV ,2024 04,Noord-Holland,Hilversum,3068 Hilversum kamerlingh onnesweg thv oversteek schans,Snelheid,456
WAHV ,2024 04,Noord-Holland,Hilversum,3213 Hilversum johannes geradtsweg kruising larenseweg,Verkeerslicht,127
WAHV ,2024 04,Noord-Holland,Hilversum,3214 Hilversum johannes geradtsweg kruising jacob van campenlaan ri insulindeln,Snelheid,6
WAHV ,2024 04,Noord-Holland,Hilversum,3214 Hilversum johannes geradtsweg kruising jacob van campenlaan ri insulindeln,Verkeerslicht,87
WAHV ,2024 04,Noord-Holland,Hilversum,3215 Hilversum johannes geradtsweg kruising jacob van campenlaan ri larenseweg,Snelheid,15
WAHV ,2024 04,Noord-Holland,Hilversum,3215 Hilversum johannes geradtsweg kruising jacob van campenlaan ri larenseweg,Verkeerslicht,104
WAHV ,2024 04,Noord-Holland,Hilversum,3440 Hilversum n525 larenseweg kruising johannes geradtsweg,Verkeerslicht,66
WAHV ,2024 04,Noord-Holland,Hilversum,3650 Hilversum johannes geradtsweg thv perceel 128,Snelheid,104
WAHV ,2024 04,Noord-Holland,Hilversum,3651 Hilversum johannes geradtsweg thv perceel 159,Snelheid,120
WAHV ,2024 04,Noord-Holland,Hilversum,3652 Hilversum s-gravenlandseweg thv perceel 115,Snelheid,480
WAHV ,2024 04,Noord-Holland,Hilversum,3912 Hilversum diependaalselaan kruising eikbosserweg ri n201,Snelheid,23
WAHV ,2024 04,Noord-Holland,Hilversum,3912 Hilversum diependaalselaan kruising eikbosserweg ri n201,Verkeerslicht,16
WAHV ,2024 04,Noord-Holland,Hilversum,3913 Hilversum diependaalselaan kruising eikbosserweg ri a27,Verkeerslicht,21
WAHV ,2024 04,Noord-Holland,Hilversum,6300 Hilversum oostereind kruising arena,Snelheid,1109
WAHV ,2024 04,Noord-Holland,Hilversum,6300 Hilversum oostereind kruising arena,Verkeerslicht,53
WAHV ,2024 04,Noord-Holland,Hoorn,3909 Hoorn provinciale weg kruising keern,Snelheid,103
WAHV ,2024 04,Noord-Holland,Hoorn,3909 Hoorn provinciale weg kruising keern,Verkeerslicht,38
WAHV ,2024 04,Noord-Holland,Huizen,3653 Huizen naarderstraat thv perceel 200,Snelheid,2
WAHV ,2024 04,Noord-Holland,Ouder-Amstel,3439 Ouder-Amstel s112 gooiseweg kruising toerit a10,Snelheid,49
WAHV ,2024 04,Noord-Holland,Ouder-Amstel,3439 Ouder-Amstel s112 gooiseweg kruising toerit a10,Verkeerslicht,73
WAHV ,2024 04,Noord-Holland,Purmerend,3828 Purmerend gorslaan kruising linneauslaan,Snelheid,153
WAHV ,2024 04,Noord-Holland,Purmerend,3828 Purmerend gorslaan kruising linneauslaan,Verkeerslicht,41
WAHV ,2024 04,Noord-Holland,Purmerend,3829 Purmerend gorslaan kruising weteringstraat,Snelheid,135
WAHV ,2024 04,Noord-Holland,Purmerend,3829 Purmerend gorslaan kruising weteringstraat,Verkeerslicht,38
WAHV ,2024 04,Noord-Holland,Purmerend,3830 Purmerend waterlandlaan kruising gorslaan centrum uit,Snelheid,30
WAHV ,2024 04,Noord-Holland,Purmerend,3830 Purmerend waterlandlaan kruising gorslaan centrum uit,Verkeerslicht,12
WAHV ,2024 04,Noord-Holland,Purmerend,3831 Purmerend waterlandlaan kruising gorslaan richting centrum,Snelheid,31
WAHV ,2024 04,Noord-Holland,Purmerend,3831 Purmerend waterlandlaan kruising gorslaan richting centrum,Verkeerslicht,48
WAHV ,2024 04,Noord-Holland,Purmerend,4326 Purmerend a7 thv purmerend,Snelheid,4771,True
WAHV ,2024 04,Noord-Holland,Wijdemeren,3656 Wijdemeren nieuw-loosdrechtsedijk thv perceel 192,Snelheid,343
WAHV ,2024 04,Noord-Holland,Wijdemeren,3658 Wijdemeren oud-loosdrechtsedijk thv perceel 113f,Snelheid,1
WAHV ,2024 04,Noord-Holland,Zaanstad,3561 Zaanstad n516 dr. j.m. den uylweg kruising wibautstraat,Snelheid,1090
WAHV ,2024 04,Noord-Holland,Zaanstad,3561 Zaanstad n516 dr. j.m. den uylweg kruising wibautstraat,Verkeerslicht,43
WAHV ,2024 04,Noord-Holland,Zaanstad,3826 Zaanstad n203 provincialeweg kruising guisweg ri wormerveer,Snelheid,6
WAHV ,2024 04,Noord-Holland,Zaanstad,3826 Zaanstad n203 provincialeweg kruising guisweg ri wormerveer,Verkeerslicht,20
WAHV ,2024 04,Noord-Holland,Zaanstad,3827 Zaanstad n203 provincialeweg kruising guisweg ri zaandam,Snelheid,11
WAHV ,2024 04,Noord-Holland,Zaanstad,3827 Zaanstad n203 provincialeweg kruising guisweg ri zaandam,Verkeerslicht,7
WAHV ,2024 04,Noord-Holland,Zaanstad,3894 Zaanstad thorbeckeweg kruising wibautstraat ri provincialewg,Snelheid,921
WAHV ,2024 04,Noord-Holland,Zaanstad,3894 Zaanstad thorbeckeweg kruising wibautstraat ri provincialewg,Verkeerslicht,65
WAHV ,2024 04,Noord-Holland,Zaanstad,4003 Zaanstad n203 provincialeweg kruising vlietsend,Snelheid,1256
WAHV ,2024 04,Noord-Holland,Zaanstad,4003 Zaanstad n203 provincialeweg kruising vlietsend,Verkeerslicht,33
WAHV ,2024 04,Noord-Holland,Zaanstad,4004 Zaanstad n203 provincialeweg kruising korte industrieweg,Snelheid,1093
WAHV ,2024 04,Noord-Holland,Zaanstad,4004 Zaanstad n203 provincialeweg kruising korte industrieweg,Verkeerslicht,68
WAHV ,2024 04,Noord-Holland,Zaanstad,4619 Zaanstad poelenburg thv lichtmast 062-05751,Snelheid,638,True
WAHV ,2024 04,Noord-Holland,Zaanstad,4627 Zaanstad doctor h.g. scholtenstraat thv bushalte,Snelheid,252,True
WAHV ,2024 04,Overijssel,Almelo,3617 Almelo wierdensestraat thv perceel 156,Snelheid,620
WAHV ,2024 04,Overijssel,Almelo,3811 Almelo n349 henriette roland holstln kruising kleine bunder,Snelheid,198
WAHV ,2024 04,Overijssel,Almelo,3811 Almelo n349 henriette roland holstln kruising kleine bunder,Verkeerslicht,46
WAHV ,2024 04,Overijssel,Almelo,3812 Almelo henriette roland holstlaan kruising weezebeeksingel,Snelheid,48
WAHV ,2024 04,Overijssel,Almelo,3812 Almelo henriette roland holstlaan kruising weezebeeksingel,Verkeerslicht,72
WAHV ,2024 04,Overijssel,Deventer,3916 Deventer hanzeweg kruising snipperlingsdijk n344,Snelheid,290
WAHV ,2024 04,Overijssel,Deventer,3916 Deventer hanzeweg kruising snipperlingsdijk n344,Verkeerslicht,37
WAHV ,2024 04,Overijssel,Deventer,3917 Deventer amstellaan kruising snipperlingsdijk n344,Snelheid,451
WAHV ,2024 04,Overijssel,Deventer,3917 Deventer amstellaan kruising snipperlingsdijk n344,Verkeerslicht,57
WAHV ,2024 04,Overijssel,Enschede,3315 Enschede zuiderval kruising wethouder beversstraat,Snelheid,141
WAHV ,2024 04,Overijssel,Enschede,3315 Enschede zuiderval kruising wethouder beversstraat,Verkeerslicht,68
